id;domanda;risposta_corretta;risposta_errata_1;risposta_errata_2
6654;Relativamente all'istituto di il vizio di incompetenza relativa dell'organo amministrativo, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 7);Si verifica quando l'atto è adottato da un organo appartenente allo stesso plesso amministrativo ma diverso da quello competente.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6669;In materia di i vizi di merito dell'atto amministrativo e la valutazione di inopportunità, quale fra le seguenti opzioni esprime correttamente la regola generale? (Sezione d'approfondimento n. 7);Riguardano la convenienza, l'opportunità o l'adeguatezza dell'atto rispetto all'interesse pubblico da perseguire.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6699;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a l'inesistenza del provvedimento amministrativo, è corretto affermare che: (Sezione d'approfondimento n. 7);Sussiste quando l'atto manca di un elemento essenziale o è privo dei requisiti minimi per la sua identificazione giuridica.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6714;Con riguardo al tema di il vizio di incompetenza relativa dell'organo amministrativo, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 7);Si verifica quando l'atto è adottato da un organo appartenente allo stesso plesso amministrativo ma diverso da quello competente.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6735;In tema di diritto amministrativo, con riguardo a il vizio di incompetenza assoluta (difetto assoluto di attribuzione), quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 8);Si ha quando l'atto è adottato da un organo appartenente a un plesso amministrativo del tutto privo di potestà nella materia.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6741;In tema di diritto amministrativo, con riguardo a il silenzio-inadempimento (o silenzio-rifiuto), quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 8);Sussiste quando la PA omette di provvedere entro il termine prescritto senza che la legge attribuisca al silenzio un valore tipizzato.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6750;Relativamente all'istituto di il principio di trasparenza dell'azione amministrativa, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 8);Implica la conoscibilità dell'attività amministrativa al fine di favorire forme diffuse di controllo sul rispetto dei principi di imparzialità e buon andamento.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6759;Relativamente all'istituto di l'inesistenza del provvedimento amministrativo, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 8);Sussiste quando l'atto manca di un elemento essenziale o è privo dei requisiti minimi per la sua identificazione giuridica.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6765;Relativamente all'istituto di la responsabilità contabile dinanzi alla corte dei conti, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 8);È la responsabilità patrimoniale dei soggetti legati da un rapporto di servizio con la PA che abbiano cagionato un danno erariale con dolo o colpa grave.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6798;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a la ratifica dell'atto amministrativo, è corretto affermare che: (Sezione d'approfondimento n. 8);È l'eliminazione del vizio di incompetenza relativa mediante l'adozione dell'atto da parte dell'organo competente.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6816;Con riguardo al tema di la convalida dell'atto amministrativo (art. 21-nonies l. 241/1990), la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 8);Provvedimento con cui la PA elimina i vizi di legittimità di un atto annullabile, sussistendo ragioni di interesse pubblico ed entro un termine ragionevole.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6825;Con riguardo al tema di la responsabilità contabile dinanzi alla corte dei conti, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 8);È la responsabilità patrimoniale dei soggetti legati da un rapporto di servizio con la PA che abbiano cagionato un danno erariale con dolo o colpa grave.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6858;Relativamente all'istituto di la ratifica dell'atto amministrativo, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 9);È l'eliminazione del vizio di incompetenza relativa mediante l'adozione dell'atto da parte dell'organo competente.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6882;In materia di le ordinanze contingibili e urgenti del sindaco, quale fra le seguenti opzioni esprime correttamente la regola generale? (Sezione d'approfondimento n. 9);Provvedimenti extra ordinem che il Sindaco può adottare per prevenire ed eliminare gravi pericoli che minacciano l'incolumità pubblica e la sicurezza urbana.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6891;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a l'istituto dell'avvio del procedimento amministrativo (art. 7 l. 241/1990), è corretto affermare che: (Sezione d'approfondimento n. 9);Obbliga la PA a comunicare ai soggetti nei confronti dei quali il provvedimento è destinato a produrre effetti l'inizio del procedimento.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6918;Con riguardo al tema di la ratifica dell'atto amministrativo, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 9);È l'eliminazione del vizio di incompetenza relativa mediante l'adozione dell'atto da parte dell'organo competente.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6930;In tema di diritto amministrativo, con riguardo a il principio di trasparenza dell'azione amministrativa, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 10);Implica la conoscibilità dell'attività amministrativa al fine di favorire forme diffuse di controllo sul rispetto dei principi di imparzialità e buon andamento.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6933;In tema di diritto amministrativo, con riguardo a l'annullabilità dell'atto per violazione di legge, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 10);Sussiste quando l'atto contrasti con una norma primaria o secondaria vigente, senza che vi sia incompetenza o eccesso di potere.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6936;In tema di diritto amministrativo, con riguardo a la convalida dell'atto amministrativo (art. 21-nonies l. 241/1990), quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 10);Provvedimento con cui la PA elimina i vizi di legittimità di un atto annullabile, sussistendo ragioni di interesse pubblico ed entro un termine ragionevole.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6957;Relativamente all'istituto di la sanatoria dell'atto amministrativo, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 10);Si verifica quando un atto inizialmente viziato per mancanza di un presupposto o atto preparatorio acquista validità per il sopravvenire di quest'ultimo.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6990;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a il principio di trasparenza dell'azione amministrativa, è corretto affermare che: (Sezione d'approfondimento n. 10);Implica la conoscibilità dell'attività amministrativa al fine di favorire forme diffuse di controllo sul rispetto dei principi di imparzialità e buon andamento.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6993;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a l'annullabilità dell'atto per violazione di legge, è corretto affermare che: (Sezione d'approfondimento n. 10);Sussiste quando l'atto contrasti con una norma primaria o secondaria vigente, senza che vi sia incompetenza o eccesso di potere.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
